Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
32,708,490.33898305084745,3351.3064971751414,40.13262024340083,23.078779474256617,0.8181092251319908
33,449,490.97772828507794,3817.521158129176,31.281877063162668,18.48141495024818,0.8068161273421564
34,643,491.8646967340591,2634.6189735614307,35.260028467091985,23.29337127929869,0.7507231778235461
35,802,494.73316708229424,2850.8640897755613,38.9673594196313,27.720198581726315,0.7028180114126494
36,594,492.026936026936,3636.2996632996633,29.503461542188298,25.663250558927082,0.4933363541251302
37,539,496.3970315398887,2943.1150278293135,30.449972901748136,23.67925743470325,0.6287041066702787
38,389,495.58354755784063,3138.910025706941,29.946947384704103,16.95171752604369,0.8243652247100203
39,400,494.79,3218.1175,25.69982885344495,20.382156335963046,0.6091105938810814
40,1230,493.2430894308943,2887.132520325203,42.92151480568951,39.665307426667276,0.3820642171497605
41,1256,497.8606687898089,2720.5955414012737,42.026622307117975,39.038695312768596,0.3703207507805605
42,219,497.98173515981733,3971.785388127854,28.786443805843156,9.903886496071777,0.9389524677809816
43,53,498.62264150943395,3460.377358490566,8.655695470589363,7.784447690469702,0.437241797848832
44,49,499.83673469387753,3732.2448979591836,11.553054270432861,5.6277402338595595,0.8733342541390545
45,475,504.65263157894736,3281.6021052631577,26.881670447214976,22.53685710207506,0.5450975246756675
46,114,506.1842105263158,3406.9736842105262,13.647304901751273,10.708442300758009,0.619931173377428
47,457,506.1422319474836,3200.328227571116,26.52460739018889,22.11823164936811,0.5519519306466375
48,15,506.6,3714.733333333333,5.215498621614658,3.7283771738060287,0.6992625400028223
49,139,505.71942446043164,2864.028776978417,14.406885988929476,12.51544845520982,0.49531586608095163
50,403,509.98263027295286,3351.545905707196,24.759086487574102,20.79943714227425,0.5424735503804293
51,682,510.3709677419355,3487.426686217009,30.82954876572355,28.23802310079879,0.4013147738889271
52,284,509.66901408450707,3535.760563380282,23.1715504350858,15.694732818820214,0.7356814495158185
53,479,511.2463465553236,3377.2004175365346,29.853012328926095,21.081665101789305,0.7080301824487198
54,65,512.0461538461539,3414.107692307692,10.65678539626927,7.745830841947376,0.6868015668830602
55,752,514.1063829787234,3179.589095744681,38.25234936138664,25.339874833242398,0.7491152407563996
56,655,514.4656488549618,3306.93893129771,37.09579575763444,22.855414058649867,0.7876533041553101
57,643,516.9362363919129,2932.3810264385693,34.728003755295155,25.142595755437746,0.6898144463604983
58,391,515.6265984654732,2915.4731457800513,33.6496315351549,15.369184039011934,0.8895994485764288
59,287,517.7038327526133,2541.836236933798,24.360315481766808,15.5880209771283,0.7684631431964167
60,381,517.3464566929134,2805.6430446194227,24.531528310043946,20.184406926229435,0.5683389718119629
61,786,523.3053435114504,3718.9198473282445,33.738052891040695,30.064165978030182,0.45379610982344726
62,663,523.7556561085972,3761.8929110105582,35.18273368277447,24.67793143051371,0.7127465581695513
63,1329,528.4379232505644,2575.4123401053425,51.3770828155684,33.184439043861474,0.7634223348566574
64,1100,527.9327272727272,2607.769090909091,45.52111777295553,30.91302395308251,0.7340532295274426
65,23,527.0869565217391,3927.3478260869565,5.774675488183625,5.080728642180348,0.47528982546822635
66,546,530.2673992673992,2507.0128205128203,30.583647274636295,22.872622396733632,0.663844101088731
67,114,526.3333333333334,3139.7719298245615,14.221247204312958,10.411976373003663,0.6811517303336359
68,1700,541.4123529411764,3217.1835294117645,66.2505236619955,38.96875569914633,0.8087133298012367
69,697,531.0832137733142,3277.61262553802,32.88316913925384,27.142148250776525,0.5645314347888063
70,953,532.9401888772298,2822.4837355718782,40.26668941452401,30.362227964196432,0.656841800271242
71,743,535.0161507402422,3526.4226110363393,36.63052263927087,26.056979595054276,0.7028418877896145
72,870,534.8689655172413,2730.134482758621,36.70762282857929,30.494094250887624,0.5566767388107311
73,1046,539.7256214149139,2970.1185468451245,47.607099231197246,29.14073630742852,0.7907733621569387
74,15,536.4666666666667,3406.3333333333335,5.148879227269528,3.609268690575713,0.7131795312507127
75,1087,532.9457221711132,3066.467341306348,46.34522160923146,30.184668109907097,0.7588198729514753
76,558,539.0627240143369,2993.9641577060934,29.701671596963525,24.82554825085053,0.5489883483278021
77,996,540.4277108433735,2685.855421686747,39.405030105124915,32.455564965832586,0.5671127761118637
78,1156,540.9126297577855,2901.684256055363,40.966194906706136,36.24672752675132,0.46597848236453976
79,572,541.8618881118881,3313.513986013986,37.1890435945578,19.695468101348435,0.8482449824663308
80,176,542.1079545454545,3425.818181818182,32.897665428498065,7.829491941712884,0.9712662897007951
81,21,544.0,2771.8571428571427,5.617789656021407,4.712658152645074,0.5443145459415236
82,1362,549.2753303964757,3603.0947136563877,54.851096496437656,32.14355023225899,0.810300402332448
83,464,549.4181034482758,2505.790948275862,29.95911525685713,20.708736197104965,0.7226317270702749
84,716,550.5712290502794,3339.1787709497207,38.57592623967118,24.962951910568595,0.7623947929072735
85,599,549.8797996661102,3797.155258764608,30.30008213849461,25.548657711066646,0.5376192323194793
86,562,550.9056939501779,2794.747330960854,28.391802047177904,25.25207078692287,0.4571022323817058
87,420,565.0904761904762,3391.3761904761905,35.503478346462416,17.983143666814108,0.8622295056983885
88,11,554.0909090909091,3715.7272727272725,5.196736578748781,2.5652886368981056,0.8696694471536169
89,566,557.4293286219081,3008.7190812720846,31.363131208532785,23.129397777795763,0.6753788686545745
90,703,555.7581792318634,3279.6145092460883,34.8314645468344,26.3146898787368,0.6551645909080771
91,16,561.6875,2448.9375,5.326818938165629,3.7416573867739418,0.7117639563193815
92,348,562.3390804597701,3501.7557471264367,24.025243118481445,18.51729149824371,0.6371459807080356
93,1516,565.3093667546174,2593.2625329815305,49.73559522865519,41.80934615596704,0.541606307269099
94,582,566.1529209621993,2751.905498281787,32.35631895398057,23.498227543718883,0.6874486065011611
95,226,566.0840707964602,4091.7300884955753,18.28231602282923,15.823707004414846,0.5008746637324951
96,446,566.1345291479821,3774.215246636771,26.330444546739272,21.785535524662382,0.5616284167606126
97,38,570.1052631578947,4193.868421052632,7.69360083154054,6.269097306404048,0.5796779604838896
98,753,571.7675962815405,2325.6281540504647,35.112031730907546,27.648710701778324,0.6163879463287162
99,436,575.1009174311927,2533.0825688073396,36.51162700380471,20.422727001004173,0.8289325409120827
100,632,570.5854430379746,2502.7389240506327,38.41236890534122,23.694607723887998,0.7870819969377342
101,989,573.25783619818,3058.001011122346,41.987759591398884,30.12627197368222,0.6965571681527498
102,1232,574.8928571428571,2896.005681818182,43.49212750091438,36.84053041719025,0.5314940203600945
103,554,578.3610108303249,3411.4296028880867,28.508233562011355,24.857801387751135,0.48959198754168526
104,221,578.158371040724,3728.081447963801,21.332948196938062,13.50178992570569,0.7742271502700373
105,1010,579.0702970297029,2953.0732673267325,42.02227218686132,30.75137154979185,0.6815329214669784
106,218,578.4495412844037,3599.729357798165,17.740793702266345,16.565028527972395,0.3579902238071131
107,259,581.7181467181467,2511.644787644788,21.957304160680998,15.109128441362559,0.7256025910318126
108,401,579.9725685785536,2785.9251870324188,24.2851234919053,21.747508551976416,0.44504656032809436
109,482,587.8278008298755,3241.890041493776,28.302760701180325,21.9394572349435,0.6317524279858766
110,734,588.107629427793,2749.2370572207083,37.21018582776587,25.466040564379924,0.7291221445190939
111,593,592.9983136593592,4116.237774030355,33.41840311591542,22.716349105132938,0.7334386305899874
112,66,592.6363636363636,2913.257575757576,11.45387001309985,7.4789481354300005,0.7573901982247874
113,319,593.8369905956113,2296.382445141066,25.77264567815597,16.699136279812937,0.7616911067667058
114,545,597.1614678899083,3886.8770642201835,28.50194572875871,24.529636444265154,0.509230386860513
115,570,596.4403508771929,3019.361403508772,36.532735662560704,20.62561527706086,0.825379037508471
116,912,600.234649122807,3823.5054824561403,34.761298164887585,33.7519148824598,0.23923197984622044
117,686,601.362973760933,3398.899416909621,30.424706101923046,28.737837539241145,0.3283504754662675
118,487,603.5482546201232,3459.817248459959,26.16458934714945,23.908293509253927,0.4062425374216927
119,1220,607.6426229508197,3587.9836065573772,46.75532357444589,33.50962850485692,0.6973796735654743
120,4,606.5,3726.5,2.0,2.0,0.0
121,443,608.1264108352144,4006.372460496614,33.00959122654387,18.88757107700004,0.8201250418503454
122,722,607.9986149584488,2222.056786703601,34.05202214098501,28.276990949229262,0.557159301459385
123,517,608.1160541586073,3621.671179883946,29.03345762070885,22.76077585426278,0.6208241078397214
124,715,606.2951048951049,2382.499300699301,35.9463096211243,25.788424786820766,0.6966459611839024
125,1075,606.9227906976744,3308.513488372093,40.80575213716901,35.45795707205678,0.49490854561674846
126,1079,613.303985171455,2853.8025949953662,40.92992979602952,33.81768849307729,0.5633274591870382
127,657,611.2009132420092,2961.1704718417045,32.950523872483465,25.42176829620586,0.6362131611371047
128,827,611.6565900846433,3050.3446191051994,37.84136907243018,31.068780094311432,0.570889577433875
129,722,613.8462603878116,3643.612188365651,37.94880901580407,24.398487249280755,0.765923625470856
130,331,614.5105740181269,2192.12084592145,28.76624402045141,15.138497303935809,0.8503242756389581
131,151,612.2847682119206,3005.582781456954,18.624467940884347,11.654528000639893,0.7800121686706063
132,1210,614.5181818181818,2328.909917355372,53.5315135935001,29.1895023762627,0.8382559327458472
133,20,614.75,3717.4,6.756449154335,3.7403736210285037,0.8327823772634101
134,539,615.4489795918367,2247.296846011132,29.574790837152573,23.466212905176086,0.6086312462099789
135,549,616.5063752276867,4186.054644808743,28.685645701672684,24.60144351434849,0.5142804148348068
136,668,618.4730538922156,2270.1002994011974,34.16037997475775,25.12693632034648,0.6774618959098518
137,357,620.6666666666666,2691.378151260504,28.73794190282818,22.769653055360884,0.6101054299404389
138,1168,620.0513698630137,2481.080479452055,48.164752200175116,33.91867547590734,0.7099798955952966
139,626,617.9361022364217,3665.738019169329,35.97777850144921,22.80017817032293,0.7735547624574254
140,1034,619.4400386847195,3752.6934235976787,39.721852704619096,33.300837153199424,0.5451314992388441
141,519,621.1907514450867,4162.693641618497,29.36407912765399,22.948848572355374,0.6238702292452993
142,612,620.2990196078431,3799.9901960784314,31.806278161763796,24.668794924866972,0.6312306796653814
143,1591,617.041483343809,3532.9132620993087,68.08978754926055,42.06549605107977,0.7863395955017651
144,935,624.2524064171123,2917.6106951871657,40.2211234645182,29.79002901089899,0.67188408671304
145,1384,616.6726878612717,3919.2673410404623,63.73385608992227,30.68927431592968,0.8764338276788161
146,39,625.4102564102565,4094.0,7.358929688062399,6.700505834281467,0.41344911529736134
147,288,626.9791666666666,2601.340277777778,20.064786939724605,18.393546013208006,0.3995583455936254
148,162,626.2530864197531,3712.1975308641977,17.696585782368807,13.016475190185869,0.6774856849951013
149,994,627.5482897384306,2819.7293762575455,39.92719838905745,31.78951880346632,0.6050505444498029
150,478,630.7803347280335,2169.7405857740587,35.80139578947632,22.692255926212457,0.7734664976024511
151,427,629.7259953161592,3401.5222482435597,37.506201290851955,15.444417129340223,0.9112819201567172
152,32,631.1875,2614.46875,7.030272322490689,5.744314238585958,0.5765204077606199
153,669,626.5859491778774,3866.318385650224,34.527648206352566,31.866824857035624,0.3849523610024864
154,44,634.4090909090909,4346.772727272727,9.514032916442307,5.89120685095338,0.78522356267282
155,612,635.9607843137255,2394.753267973856,29.591940208341924,26.48266439761946,0.44620999409600154
156,8,638.0,4036.5,3.4641016151377544,2.8284271247461903,0.5773502691896258
157,1089,636.5601469237832,2200.222222222222,44.55412669982308,31.423571297923505,0.7089191011983889
158,410,638.1219512195122,3501.4853658536585,26.39400133969009,20.0456356414935,0.6505342128504498
159,1108,638.7680505415162,3591.157942238267,45.166992312665855,31.715064550943502,0.7120058934049831
160,811,641.0900123304563,3933.728729963009,39.75749612706357,26.84903112212901,0.737524872183297
161,642,641.436137071651,4154.56230529595,31.83426456839861,26.137616074269115,0.5708520758788619
162,104,642.0288461538462,3355.326923076923,13.049864125171169,10.204485273023408,0.6233273120381383
163,1059,643.0302171860245,2865.2171860245517,42.55239513039619,32.06437221263409,0.657417134015667
164,666,643.9204204204204,3222.5735735735734,34.703841039438586,24.675350024738545,0.7031652303217096
165,944,645.0455508474577,2634.326271186441,38.369413428282584,31.819951225909875,0.5587960347919994
166,914,645.8490153172867,2496.4015317286653,38.81993711101852,30.517675057465134,0.6180560072245317
167,237,646.0506329113924,2840.616033755274,20.088962670484328,15.545493575507074,0.633390208649944
168,365,646.6246575342466,3365.3315068493152,27.027778170842932,18.271518570153713,0.7368764863754227
169,741,646.9095816464237,3651.2685560053983,37.86502357845672,25.37385302783538,0.7422588948544866
170,242,650.3636363636364,2686.3388429752067,18.75190444943107,16.45580473084726,0.4794782100752712
171,1122,651.4269162210338,2279.4180035650625,43.148328367187666,34.16772393989693,0.6106939872982438
172,890,654.4078651685393,2915.196629213483,41.66239865948698,28.52671123717524,0.7288144922919163
173,243,653.1810699588477,3195.8230452674898,20.141487867505685,15.776559062008666,0.6216606668526281
174,998,652.1492985971944,2320.0851703406815,36.8411282631272,34.72257710720944,0.3342204080403296
175,739,655.7699594046009,2216.3004059539917,39.70012233804502,23.97296513072143,0.7970970896559597
176,1238,656.9903069466882,3519.9361873990306,50.20559318644142,31.78894346109633,0.774008391878479
177,309,657.1067961165048,2606.6666666666665,20.369024984435946,19.377283772936963,0.308231727532914
178,979,656.4075587334014,2371.611848825332,45.23307204655885,27.67072598771829,0.7910615175027789
179,953,656.8331584470094,2979.4627492130116,51.06455611369512,24.644336457870484,0.875834599257953
180,187,658.620320855615,4394.438502673796,15.966741645466923,15.087654785171983,0.3272360506625133
181,833,657.9039615846339,2248.06362545018,44.556227562877034,24.325318425736377,0.8378200115353002
182,1409,648.7608232789212,3009.511710432931,69.95506225612716,27.202482373081363,0.9212983248827685
183,805,662.2322981366459,3485.3329192546585,38.298414800984574,27.071946982717268,0.7073448787759784
184,1975,647.3741772151899,3081.600506329114,90.98343123655516,34.10691024932273,0.9270776039438277
185,946,660.26955602537,4103.253699788584,41.53162518349289,29.447366094466012,0.7051735263608576
186,348,663.4741379310345,3922.344827586207,22.907096828991758,19.544702465245877,0.5215576550378088
187,687,665.8515283842795,4003.524017467249,31.499763655074197,27.879597464044043,0.4654518053100615
188,686,660.2507288629738,3960.5495626822158,36.1131182640361,25.56279403001317,0.7063593598195728
189,784,667.4451530612245,3138.875,35.42572591693206,28.698030509574394,0.5863053809620036
190,1048,667.9055343511451,3174.9980916030536,40.15165483710221,33.31126996569234,0.55830424136989
191,629,669.5675675675676,3223.019077901431,35.0048130353894,23.142657692066262,0.7502732379394139
192,649,669.1787365177196,4147.539291217257,33.34016628135079,25.624810237483285,0.6397455735881271
193,1083,671.0895660203139,2174.1052631578946,38.762081468228104,35.773353182248,0.38505034878692684
194,675,670.0533333333333,2100.2325925925925,37.148311259324494,23.561393801101374,0.773126312475129
195,592,674.2381756756756,2620.570945945946,31.58882909176262,25.80479472240509,0.5767846948453513
196,1716,672.7255244755245,3558.062937062937,61.81859202905483,36.21677031166615,0.8104154356135828
197,502,675.6394422310757,2271.1494023904384,27.027870821197872,23.821323170284597,0.47244260029063745
198,1177,679.2616822429907,2790.035683942226,51.17482500594672,30.458588339258053,0.8035872615584903
199,1203,667.1986699916874,3304.857024106401,66.2801580240413,28.355134456700736,0.9038699723197838
200,57,676.7368421052631,4329.736842105263,10.769341499518966,7.126547082921366,0.7497298734713088
201,33,678.7272727272727,3822.2727272727275,11.133255793650212,4.260903499112166,0.9238649860872845
202,725,679.6675862068965,3705.2455172413793,36.617146986281924,25.281416797500672,0.7234033789378563
203,599,678.5742904841402,3659.7078464106844,34.58666916388609,22.16235066822925,0.7677268518436849
204,771,678.0933852140078,4126.579766536965,37.00639468113829,27.199461548986207,0.678074092939774
205,448,679.5535714285714,4401.464285714285,25.073122115145235,23.404534194647045,0.35870459453674663
206,206,680.3155339805825,2712.9271844660193,17.673494702669696,15.067126732252849,0.5226836197608256
207,1015,689.6748768472906,2501.5733990147783,43.177880936007696,30.90709923664472,0.69829651571998
208,539,681.1985157699444,2742.1892393320963,28.01883076256872,24.91032985492625,0.45779705505207824
209,940,682.6755319148937,3630.0148936170212,37.06358624804963,32.488400541198914,0.48129538181981407
210,612,681.9983660130719,3880.7075163398695,31.700804287577185,24.701433277733386,0.6267688338733153
211,291,685.2920962199313,3414.463917525773,24.99568629465638,15.086058547037293,0.7973278141149401
212,877,684.2656784492589,2943.6590649942987,36.125833385568676,31.382784172887174,0.49532534203105605
213,1137,681.8276165347405,3022.008795074758,44.85698847750668,36.08058157545312,0.5941599065231952
214,193,687.3626943005181,4491.870466321244,17.484571106505562,14.35232016116858,0.5711347932537083
215,798,690.0187969924812,3839.3909774436092,35.68354512944389,29.520521847639852,0.5617799718041435
216,361,691.6703601108034,3994.675900277008,27.738231282483014,18.529966043643043,0.7441344909804025
217,701,693.0699001426533,4280.219686162624,33.620533836897394,26.63975728614059,0.6100464105350567
218,496,691.9193548387096,3160.1794354838707,30.668622028196836,24.928483996401006,0.5824960676105752
219,658,694.5197568389058,2355.817629179331,33.400439350430524,25.307709551659077,0.652596190273928
220,405,694.558024691358,2258.8543209876543,25.45450915616993,20.872344925784414,0.5723833647240417
221,1168,698.4152397260274,2305.205479452055,49.80025565583107,34.6413156677754,0.7184242738365473
222,777,695.7683397683397,3582.021879021879,33.09876011462612,30.181042587881393,0.4105276894999214
223,786,693.9669211195928,4247.531806615776,38.31860839931907,26.355113966675006,0.7259107472821655
224,1038,696.9393063583815,3088.52408477842,40.57544564407004,33.10287083483162,0.5782846762685918
225,489,698.3803680981595,2853.7402862985687,27.750743930014472,22.928337439707775,0.5633413687029502
226,75,698.6666666666666,2608.32,14.767932992816094,8.245320531989615,0.8296216666625441
227,262,697.8587786259542,3865.030534351145,19.941838424302794,17.219855348830404,0.5043421520626172
228,312,699.0288461538462,2274.653846153846,23.495144801253982,17.211996560552038,0.6806844507507125
229,622,699.927652733119,3257.400321543408,32.01424530856843,26.182448696266405,0.5754493096364833
230,412,701.0776699029126,4478.747572815534,34.683575815480985,16.629939696783907,0.8775550322178657
231,771,702.9792477302204,3183.7885862516214,36.49003336736659,27.08624467867251,0.6700770134155516
232,329,702.5592705167173,2973.1063829787236,34.29864616790954,12.441141390780018,0.9318943530766529
233,644,703.8198757763976,2479.419254658385,33.81404973720016,24.48295691007912,0.6897507727495203
234,889,705.6377952755905,2178.660292463442,35.78024336500795,31.722143385415656,0.46257019428120133
235,816,708.1997549019608,3012.8406862745096,44.770027701217224,23.41593422952399,0.8523161004286578
236,885,710.6135593220339,2820.4553672316383,38.23987794646953,29.754704776466316,0.6281321375080771
237,427,711.6018735362998,4437.929742388759,28.905875352435032,19.197462776473305,0.7476108474158937
238,965,713.2901554404145,3542.40518134715,49.7701482063239,26.26266296053698,0.8494438494338857
239,1125,712.9555555555555,3756.9662222222223,48.744125931427654,29.893014689564247,0.7898780543069275
240,751,712.5126498002663,4139.19707057257,33.88181799254776,28.34945154697986,0.5476373932512079
241,633,715.5071090047394,2563.5908372827803,33.28487208232627,24.486194411726498,0.6773560345966837
242,579,713.4628670120898,3290.965457685665,30.385755860861295,25.32308859689837,0.55269014845771
243,569,715.5588752196836,4263.558875219684,28.793427744556332,25.34433873674442,0.47457952707357165
244,175,718.36,2144.114285714286,15.538768635485274,14.3845583273332,0.3782080888656341
245,28,716.5714285714286,3320.714285714286,8.505245871121641,4.138862214047514,0.8736111602414596
246,19,717.7894736842105,2649.9473684210525,5.796863149743142,4.124480097164183,0.7026840062083063
247,981,723.7675840978593,3161.380224260958,47.27784861743758,26.75666584440778,0.8244429427147301
248,100,718.09,1950.05,18.04886697286338,7.12101123407916,0.9188784991410138
249,589,719.06960950764,3567.414261460102,31.12543751079756,24.489284748111483,0.6172166158233356
250,350,719.6657142857143,2434.8342857142857,21.355594534046926,20.905155756401957,0.20430303610681078
251,60,720.1666666666666,2512.633333333333,9.789527625379629,7.812570638595224,0.6025860791645319
252,779,720.6829268292682,4015.2605905006417,35.12910880402669,28.92538851731655,0.5674580815660841
253,400,722.02,2326.07,26.944869686233417,19.172094241159456,0.7026553010999728
254,1346,719.2986627043091,2724.331352154532,48.55126980117644,35.92141565980901,0.6727546762295896
255,753,720.6254980079681,2880.006640106242,36.16610348003677,26.703911755272127,0.6743974725225792
256,628,723.2834394904459,3094.923566878981,43.90256498181654,20.78708988776155,0.8808033031639543
257,197,723.6598984771574,2160.1065989847716,18.25247539828799,13.87699422721827,0.6495953630591608
258,498,723.152610441767,2350.2791164658634,31.655416189564164,21.113820173924616,0.7450673996981522
259,143,725.2867132867133,2405.4055944055945,14.162487359201977,12.873007913777094,0.41690282851109883
260,162,724.4012345679013,3234.5925925925926,33.648544881446796,9.228282165519692,0.9616570007038807
261,141,726.9858156028369,4051.028368794326,17.446183717360935,10.435093371644577,0.8013987699689598
262,682,727.3592375366569,4458.073313782991,35.42725538252167,24.578125741434256,0.7202031899798851
263,454,729.5506607929516,3280.522026431718,29.539866569053913,19.96603642171689,0.7369920838879379
264,1135,728.5647577092511,2849.4140969162995,39.247859084403636,37.41735261001509,0.30183446809471154
265,816,729.375,3137.787990196078,41.30931877273068,25.710347963684498,0.7827103407185022
266,63,730.5079365079365,2626.6825396825398,10.045940773330578,7.968520273511042,0.608950834260085
267,56,732.1607142857143,3539.4285714285716,13.31868689480503,6.057153622816051,0.89060069979187
268,269,733.4832713754647,4427.46468401487,19.96533827608884,17.221718853518816,0.5059192062700533
269,787,733.8017789072427,2088.7928843710292,37.32698559146685,27.331346065923874,0.6810745012419097
270,339,736.6784660766962,4280.306784660767,22.388005369681128,19.317425398078296,0.5054650240081396
271,421,737.6009501187649,2462.2589073634203,30.53482073060342,18.887454384063744,0.7857418049786834
272,701,744.0656205420827,3386.3965763195433,33.616996636126245,26.975814850097308,0.5967251267944317
273,839,744.5244338498212,2338.0512514898687,38.76354587554679,27.725472823785122,0.6988727331210148
274,930,740.3817204301075,2979.0516129032258,40.292958547912214,30.38442329251831,0.6567737689410585
275,535,744.5644859813084,4382.226168224299,30.826742703108042,22.599579307776448,0.6801035823890864
276,449,742.4053452115813,4125.06013363029,28.226354829596964,23.140857819899274,0.572604695504724
277,1127,745.4658385093168,2145.5456965394856,50.66410361129607,28.800876525678095,0.8227059897880469
278,1077,744.2024141132777,2770.853296193129,68.44205545540692,26.4757541516381,0.9221491221461199
279,460,745.6695652173913,3009.3413043478263,26.604441899869133,22.713370647443146,0.5206937223521602
280,511,744.9804305283757,3121.365949119374,30.250423308098714,21.741585175011362,0.6952995880697477
281,42,748.3809523809524,2286.595238095238,9.30624676142743,6.005789554827301,0.7638867276423564
282,30,746.5,2646.6666666666665,6.345602151621757,5.96284793999944,0.34204940066382394
283,577,745.582322357019,4313.785095320624,30.978704971811386,24.065321663546484,0.6297050234725713
284,271,748.3874538745388,4479.5977859778595,21.97119145339405,15.913384609201751,0.689501663312011
285,519,747.776493256262,2622.4315992292873,33.228334670746925,20.680097805186264,0.7827284688256018
286,106,749.8679245283018,2387.9528301886794,15.207163897385191,9.47554505149509,0.7821442113632141
287,109,748.2110091743119,2717.2201834862385,13.250649984838025,10.814366989106205,0.577856191476455
288,562,748.3718861209965,3841.373665480427,32.13250200554693,22.597404732039056,0.7109357844430088
289,439,751.1936218678816,3681.1731207289295,28.00052335743878,20.03148393850421,0.6987184432889068
290,1016,750.3809055118111,3358.797244094488,39.90432961472236,32.81473795148592,0.5690032443014671
291,571,750.4413309982486,4498.008756567426,31.13379160606493,23.881425614667734,0.6415776969458169
292,1467,754.4717109747785,3484.1206543967282,52.1088805011124,39.77426464037639,0.6460542647477807
293,319,751.5141065830721,3541.0815047021943,25.53128716250472,16.526411393191974,0.7622350312381471
294,53,752.8490566037735,3444.1132075471696,11.262083441702814,6.0181824781198,0.8452471409890512
295,646,752.4613003095975,2226.823529411765,32.4301454094371,25.729937622154168,0.6087062326836921
296,592,752.0118243243244,4031.9189189189187,33.74249803346882,22.725415535646007,0.7391914589743136
297,507,753.698224852071,2869.0473372781066,33.40005458111644,19.55421878188735,0.8107051249422161
298,740,755.1378378378379,1968.5635135135135,32.95308887522966,29.262945791577298,0.45980812094781376
299,265,755.0641509433963,2372.6075471698114,21.804978242810115,15.57227631462769,0.6999809492412625
300,96,756.5833333333334,2714.21875,12.628022756561545,9.873684139265649,0.6234204458613224
301,244,759.0655737704918,1874.8155737704917,29.482073946555175,10.835470608507821,0.9300126852271765
302,84,760.8214285714286,4581.809523809524,11.226004464993078,9.518424581746467,0.5301710963543115
303,1120,762.5330357142857,3320.157142857143,48.95421874773453,29.416961388103303,0.7993185057782917
304,595,764.0033613445378,2012.9865546218487,35.14405976617869,21.864315503646054,0.7829107546530847
305,440,764.0,2610.259090909091,30.879595306849406,18.32420650665199,0.8049016417370984
306,697,764.7632711621234,2999.4203730272598,32.469302080870065,28.540293184023263,0.4768344499138286
307,196,765.1020408163265,3241.0204081632655,18.726140379579167,13.535110700309552,0.6910652956091445
308,410,765.5487804878048,3743.2,23.99489261971128,21.82270538285352,0.4157631332916113
309,53,767.1698113207547,4121.509433962264,9.194070721208016,7.426789940535851,0.5894835517258394
