Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
93,82,279.5,2741.0,12.008470240967192,8.784218583934598,0.6818394211970544
94,10,280.8,2604.0,3.9191835884530852,3.0983866769659336,0.6123724356957946
95,34,283.0,2032.264705882353,7.1327168842868645,6.2311132226864405,0.4866517844966982
96,21,283.3809523809524,982.0,6.031754185975989,4.381861234666205,0.6872029525603175
97,206,284.83009708737865,1765.5388349514562,26.75977183253372,10.02770275846959,0.9271337822209902
98,22,288.6363636363636,2566.6363636363635,9.215751869764771,3.1221152165383526,0.9408655089215435
99,24,288.6666666666667,2036.7916666666667,6.341725099006881,4.828074206803778,0.64837779520896
100,129,289.48837209302326,909.4496124031008,13.907005495547144,11.790569474610642,0.5302919284926312
101,274,287.9270072992701,3183.0401459854015,32.40069139617841,11.727293736067304,0.9321991458434526
102,287,290.66550522648083,2020.574912891986,20.36833580959531,18.161203551575078,0.4527469580210602
103,782,292.06010230179027,1252.66368286445,42.09101554546987,24.44060793927538,0.814145498315917
104,135,290.63703703703703,2494.3555555555554,17.99880413137712,9.570085373981135,0.8469285378522068
105,13,291.46153846153845,2364.846153846154,4.3616645597524775,3.756591133295642,0.5081397159034496
106,102,291.37254901960785,1212.0588235294117,15.390392902507072,8.563314011980552,0.8309102555525256
107,123,294.2926829268293,3327.0,18.324937096493677,8.760409058144726,0.8783274887389172
108,315,296.66984126984124,2629.35873015873,22.744643625059478,17.699305470391245,0.6280479187339691
109,219,295.27853881278537,2591.4246575342468,30.775981373039702,9.935865170204357,0.9464519232935205
110,358,300.5195530726257,3375.8715083798884,34.40297881030112,17.777252095311947,0.856144890438406
111,220,299.3,1507.4818181818182,18.51729524538351,15.136678400284662,0.5760213750799332
112,115,299.4869565217391,1795.895652173913,14.480995441682936,11.028910956122159,0.6480324054560159
113,501,301.1177644710579,1816.3373253493014,33.018871400212035,19.486190537543823,0.8072913197048884
114,215,300.9162790697674,958.6651162790698,18.343645319526598,15.082547707453227,0.5691670013727165
115,31,302.5806451612903,1009.0645161290323,6.637233432831252,5.927167578250756,0.45002134868373134
116,873,307.08820160366554,1223.1053837342497,41.70418717539021,27.812915423020105,0.7451387930874424
117,102,306.1372549019608,3320.264705882353,13.984233447378852,9.33258359006376,0.744731074516518
118,636,305.4496855345912,3428.4544025157234,34.98757595466224,24.677992324549482,0.7088732683043378
119,223,306.45739910313904,1629.1883408071749,23.57995234533529,12.586526287632964,0.8456228690675532
120,144,307.38194444444446,1982.0694444444443,16.402275133107576,11.22490754840264,0.7291530677601722
121,220,307.52272727272725,1658.8136363636363,19.246828785836595,14.634180916955328,0.6495224104181543
122,155,307.56774193548387,1674.941935483871,16.571515585256172,12.243474391374047,0.673895722381588
123,502,306.7589641434263,2845.996015936255,30.422277831647143,21.185422282652212,0.717674640438754
124,209,307.311004784689,2753.6746411483255,19.265220937793508,14.605576439938613,0.6521013637071931
125,119,310.26050420168065,2827.159663865546,12.576904840563303,12.361163903202575,0.18442675062775407
126,141,312.06382978723406,2813.7163120567375,18.09674227262446,9.94198234389729,0.8355728426609075
127,588,310.27721088435374,3281.2891156462583,36.42950295357775,20.958930216177546,0.8179224602651629
128,220,315.9681818181818,1008.8954545454545,23.534568052364623,12.309875393701315,0.852298880952263
129,42,314.04761904761904,2250.904761904762,13.986483396649234,4.781583729919446,0.9397466137255118
130,76,316.5131578947368,2878.7236842105262,13.217693949933373,7.403042078757618,0.8284346374027561
131,208,315.2692307692308,1302.6298076923076,22.189901185122928,12.710764606182034,0.8196829057936031
132,88,317.32954545454544,1314.6818181818182,16.488875706342863,7.150047292702581,0.9010917151422345
133,265,317.4075471698113,2794.71320754717,24.40593310399884,14.078470467757779,0.8168527581460234
134,88,318.6363636363636,947.6136363636364,12.22017081209996,9.223469195524325,0.6559847277019978
135,162,319.037037037037,2299.882716049383,15.259584820072359,13.916481845021913,0.4102280090607485
136,224,321.26785714285717,1328.9151785714287,21.295269151896154,13.623713907222623,0.7685805123529319
137,29,321.58620689655174,3200.2758620689656,6.278954609436002,5.818841337079276,0.3757492863864437
138,156,321.10897435897436,3156.301282051282,17.282527005283548,12.39437927832392,0.6969060418593687
139,781,322.03201024327785,3120.235595390525,35.19706591860132,28.420941387114645,0.5898943801572064
140,580,324.2293103448276,1973.7637931034483,41.34880029138672,18.33005617584165,0.8963717186880538
141,983,324.3204476093591,1374.8667344862665,40.536758657203215,31.247440696681522,0.6370262450295331
142,244,324.905737704918,2285.065573770492,25.22321669680093,13.061193211741251,0.8554870241253607
143,13,325.53846153846155,3250.153846153846,4.3616645597524775,3.7565911332956423,0.5081397159034495
144,699,327.9885550786838,1762.1945636623748,37.822469286909055,23.990826681318104,0.7730862537700594
145,406,328.30049261083747,2375.2635467980294,28.366437464735252,18.4759468105962,0.7587935288126136
146,361,331.994459833795,2098.8476454293627,30.698905662470562,15.385995420996801,0.86533706048786
147,83,330.3614457831325,960.5060240963855,13.777688879935187,7.941811596407607,0.8171496863503749
148,265,331.1698113207547,2142.4490566037734,20.93529750085222,16.27276477899779,0.6291444013920624
149,492,332.4186991869919,2476.817073170732,31.504537969037052,20.800879624215337,0.7510456604982352
150,194,331.4742268041237,3165.077319587629,16.93833076599163,14.832295133259164,0.4829199349426528
151,576,333.3107638888889,3277.7552083333335,30.03809785007215,24.829146196596447,0.5628067646338476
152,66,334.6818181818182,3064.287878787879,10.26112669361045,8.290546067205662,0.5892418604023574
153,539,334.556586270872,2122.946196660482,30.024068484034636,23.57889429736221,0.6190734586019097
154,225,335.3688888888889,2327.337777777778,27.88791398231797,10.423229370255534,0.9275277248197454
155,360,337.0083333333333,1699.9333333333334,29.6902056440206,15.786686371545644,0.8469242226090355
156,92,337.9782608695652,928.445652173913,13.69542901959808,8.729632896622483,0.7705230348942745
157,146,336.16438356164383,1248.8972602739725,19.589886707981233,11.234342113712188,0.8192219238776637
158,589,337.5483870967742,1126.1986417657047,47.52858053241661,24.80125151848972,0.8530570644105919
159,616,340.4431818181818,1174.9545454545455,30.890122711159425,26.275291298500115,0.5258053045082647
160,761,340.8186596583443,1403.4756898817345,33.05075600208752,29.571361232261022,0.4466160524752447
161,448,338.8705357142857,3477.3683035714284,37.6717722622065,15.49213287864361,0.9115271853840492
162,802,353.501246882793,934.6720698254364,38.97496416770302,27.757762471912315,0.7019819979240112
163,220,343.25454545454545,1775.2272727272727,26.0160162477275,11.053347247546263,0.9052557742874326
164,397,340.823677581864,1819.352644836272,46.996773123013426,11.628161217478258,0.9689071324118897
165,514,345.26459143968873,2936.239299610895,37.76072117462013,17.728994623687793,0.8829277398355427
166,522,345.35057471264366,1232.4693486590038,26.84855532502801,25.171466417180696,0.3478903530157397
167,96,345.2395833333333,917.8958333333334,13.430800775528622,9.238772103072153,0.7258249350904362
168,575,347.735652173913,2492.3339130434783,39.658709094004,18.66108395149652,0.8823776568419204
169,67,345.7164179104478,956.6417910447761,9.875756194623639,8.722668407722004,0.4689201610840421
170,493,346.7464503042596,1868.0060851926978,31.831338621745434,19.852610464015847,0.7816787341424255
171,252,346.5833333333333,1063.5357142857142,27.753795557422347,12.287885834400164,0.8966470075348648
172,154,348.88961038961037,1188.474025974026,15.865336628595367,12.495490124664258,0.61619080274326
173,14,350.0,997.3571428571429,6.175707264787024,2.993773638066728,0.8746438192873789
174,315,349.26984126984127,1626.0349206349206,35.56195179496647,11.46275666573194,0.9466266700305808
175,231,350.4761904761905,3115.181818181818,19.315906287925582,15.806821434409047,0.5747460084043718
176,92,350.7282608695652,1897.6304347826087,16.59226400504929,7.206853762931554,0.9007440667102664
177,105,351.3333333333333,1957.8857142857144,14.657027369645633,9.139346172385718,0.7817858254813149
178,460,351.52608695652174,3461.478260869565,26.091169343793094,22.54420386751777,0.5033975105867137
179,138,352.27536231884056,2244.340579710145,20.26396385500131,9.885492178373228,0.872935268959935
180,315,354.36507936507934,1677.6412698412698,33.932607902732336,11.991237267653931,0.9354783911272673
181,197,354.3502538071066,2746.060913705584,25.531859997382792,9.978168302114616,0.9204703378712175
182,308,356.01623376623377,2223.1396103896104,31.771268787361606,12.846153231906284,0.9146121109882999
183,782,355.33375959079285,1502.6803069053708,33.865134056326944,29.875035026179646,0.47091838262340596
184,118,356.5508474576271,3127.008474576271,13.478280233465455,11.32816594754055,0.5418493616456993
185,97,356.1443298969072,3171.546391752577,16.283040169972875,7.733980697567109,0.8800011558595976
186,291,356.64948453608247,1939.2474226804125,24.777591293524846,15.095751662805736,0.7929780782381238
187,112,357.50892857142856,2892.964285714286,14.710024643161876,9.950983004340445,0.7364644045311229
188,735,354.12789115646257,1336.995918367347,38.97535190573747,28.87620974272739,0.671633146903202
189,145,356.97241379310344,965.1103448275862,24.642887993989046,8.059929214917455,0.9450003969713177
190,38,358.5,2242.315789473684,7.953568567857951,6.068722245717118,0.6463763066309758
191,7,358.2857142857143,2545.0,3.0237157840738176,2.799416848895061,0.377964473009227
192,491,360.0488798370672,744.2321792260692,33.23566068660094,19.237324065634,0.8154583500310856
193,663,365.5987933634992,1048.5731523378581,46.13433580136527,26.381977349242973,0.8203573331110008
194,234,359.6794871794872,1218.034188034188,19.465529716938665,15.49011351524199,0.605597012483028
195,424,360.12028301886795,1751.5825471698113,55.7113254215471,9.898645303001889,0.9840887814212392
196,573,359.9650959860384,2847.7731239092495,32.60184319127145,22.557840551604066,0.7219749654359111
197,361,361.7146814404432,3490.656509695291,25.725076028540826,18.31895749295207,0.7020728919751533
198,897,361.82608695652175,1530.8595317725753,35.44458336508666,32.77076632561656,0.38102811515137114
199,402,363.17164179104475,3101.412935323383,28.514677840675695,18.567400188002527,0.7589470238448024
200,58,364.44827586206895,719.3448275862069,9.649279739741367,7.7536127764324485,0.5952464892093682
201,384,364.0078125,1397.9348958333333,23.389250894507363,21.282797807721188,0.4147415230102261
202,304,364.44736842105266,2325.4572368421054,29.770853833070156,13.12857661069263,0.8975132085326335
203,186,367.5537634408602,708.8279569892474,19.925311840235672,12.089708181697162,0.7948917545040779
204,40,366.575,2864.05,9.451602874596189,5.597964192536878,0.8057346378268417
205,736,367.29891304347825,2622.6616847826085,45.81182922076113,20.70061362244456,0.892087973782792
206,344,367.8662790697674,1824.25,34.4703552795277,13.07213063473113,0.925303180397376
207,75,367.70666666666665,1843.2,11.233733338173803,8.665632743334907,0.636358026022856
208,273,368.6996336996337,3184.736263736264,24.35017539328001,14.604921752903183,0.8001596101420699
209,479,369.09394572025053,889.8538622129437,33.90312157633901,18.256106202709375,0.842639171400998
210,117,369.4957264957265,2963.051282051282,15.771460524332955,9.54368435179494,0.7961314732310865
211,680,369.6029411764706,3143.4367647058825,31.83213866272935,27.32870083507891,0.5127709720351268
212,314,372.36942675159236,911.5859872611464,24.87093022239849,17.610105128885117,0.706152506431454
213,54,372.81481481481484,1021.074074074074,9.432049449371798,7.375632504701758,0.6233090443501142
214,73,374.67123287671234,1907.8082191780823,17.015105283361276,5.549634753951604,0.9453148226316825
215,99,372.64646464646466,3198.6060606060605,13.730461905641745,10.040407850239722,0.6821089575213239
216,142,373.66901408450707,2841.056338028169,16.43490484086668,11.332621966954878,0.7242419427402934
217,1185,368.49113924050636,1151.5679324894516,52.57587750506472,30.066857754746405,0.8203404046270718
218,389,374.54498714652954,2258.4164524421594,43.37177209497708,11.864696695569503,0.9618554996245731
219,399,376.5764411027569,1990.844611528822,43.07491522628194,11.957387896710514,0.9606981462835031
220,108,376.97222222222223,2205.1296296296296,15.817309627132488,9.07856805422815,0.8188804550101011
221,135,379.05925925925925,1087.6592592592592,18.376516195235016,9.93334180487164,0.8413148285165948
222,273,379.6080586080586,2113.2051282051284,25.380550883884727,13.983525932644168,0.8345353557693288
223,204,379.4117647058824,2220.6911764705883,20.499469928135937,13.037037657735379,0.7717141919117205
224,13,378.38461538461536,763.3846153846154,4.318667337728677,3.6794648440311994,0.523556754446835
225,119,380.60504201680675,1292.81512605042,18.032756163354684,8.487985022635076,0.8822943095155056
226,383,380.7493472584856,3257.7415143603134,25.373382473507185,19.66421024494703,0.6319690226409104
227,14,381.64285714285717,2318.785714285714,4.74287342047822,3.6860255520522984,0.6292889820590859
228,302,383.2119205298013,2241.6423841059604,29.057076798038356,13.581041040469273,0.8840502550186239
229,622,383.79260450160774,784.6784565916398,38.925862886869034,20.869615687358003,0.8441306516305266
230,279,383.39784946236557,2382.2150537634407,34.21181317524859,11.299115151704441,0.9438867096709888
231,491,384.979633401222,2086.859470468432,30.44963804188175,20.73378896664538,0.7323571499648711
232,591,384.87478849407785,1644.818950930626,37.64119893808008,20.044688558513563,0.846417465554097
233,700,384.5842857142857,1361.7471428571428,32.36625688845741,27.662820158328326,0.5191537667922131
234,1068,390.6507490636704,1429.4007490636704,46.689564997098095,29.441200344204166,0.7761295748761983
235,113,390.53982300884957,2137.1858407079644,14.639751378368352,9.88082439771902,0.7378807001265953
236,87,391.7701149425287,3432.4367816091954,17.75122438397312,6.438617706022185,0.9319005043032452
237,337,394.51632047477744,1840.973293768546,35.357381928623305,12.20546603041461,0.9385281298600323
238,182,394.57142857142856,2933.846153846154,17.21238106608354,13.59456026123968,0.6133478740538755
239,832,395.3425480769231,2989.5673076923076,37.175799913684,28.74340038223818,0.6341926883584004
240,7,396.0,1056.7142857142858,3.0237157840738176,2.799416848895061,0.377964473009227
241,446,395.26681614349775,2914.3094170403588,29.72638656179205,19.2752830506377,0.7612799510360896
242,18,395.5,3258.222222222222,5.258737584977436,4.268749491621899,0.5840132092439594
243,110,396.22727272727275,585.3727272727273,18.191685019116438,7.814594386239953,0.903033765142734
244,149,396.5570469798658,813.5704697986578,16.47074987006674,11.728142055064048,0.7021198573555802
245,698,396.3510028653295,1558.2177650429799,48.58483255691268,18.673306104322485,0.9231898056280046
246,20,399.05,1691.1,5.215361924162119,4.795831523312719,0.3929526239966882
247,331,399.012084592145,2020.749244712991,36.1941699717923,11.776658444410968,0.9455852483800321
248,15,399.46666666666664,2607.866666666667,4.618802153517007,4.061745656460751,0.47609522856952347
249,84,399.17857142857144,824.0119047619048,12.731584914864358,8.710365341158774,0.7293375352355361
250,305,401.0622950819672,1277.7311475409836,24.44518610447386,16.079551737668798,0.7532102104392703
251,477,400.4654088050315,1295.3270440251572,28.477949996261344,21.41643609844392,0.6591223339259287
252,29,399.2758620689655,1651.4137931034484,6.278954609436003,5.818841337079276,0.3757492863864439
253,827,401.360338573156,1623.1330108827085,40.908157182457,26.37434124470472,0.7644181089586901
254,130,404.81538461538463,1015.4153846153846,15.56501869198931,10.748574320474185,0.7232754170779289
255,79,405.11392405063293,789.2151898734177,14.920586035826087,7.03137288446669,0.8819980082760948
256,65,405.38461538461536,1550.7230769230769,13.691144361556505,6.013212113103389,0.8983871179156692
257,278,405.98201438848923,835.2985611510792,21.84359028572633,16.618927687034983,0.6489690104579183
258,108,406.9074074074074,811.0277777777778,13.342289202091003,10.473091750259663,0.6195532431057578
259,483,407.824016563147,1092.7349896480332,37.05742494779226,20.057930908133457,0.8408513069859874
260,90,406.4555555555556,800.4777777777778,11.312401603753198,10.267048553736597,0.41985262034600584
261,398,408.91206030150755,2120.183417085427,33.98203988591647,15.280827376988194,0.8931929369406107
262,82,409.0365853658537,1563.2560975609756,14.754016233043362,7.0523768105104025,0.8783614192938106
263,268,410.9365671641791,1792.9328358208954,20.75238826747757,16.685198680889737,0.5946111495415497
264,201,410.3532338308458,1776.5572139303483,18.332293360572237,14.268486316309472,0.6278613281473062
265,1046,418.019120458891,1124.8059273422562,60.56830543709704,22.687418015113153,0.9271963183217845
266,52,413.11538461538464,2917.4423076923076,8.508037208774732,7.783174152974144,0.4039013375205022
267,1021,412.7120470127326,3466.012732615083,39.91322262972027,32.8960477684686,0.5663145168966991
268,231,413.46753246753246,1398.2294372294373,18.905535990449167,15.694276796842667,0.557552233925131
269,19,414.2105263157895,2158.0,5.191085476184401,4.602781286121147,0.46240219449488373
270,507,414.72189349112426,2286.2110453648916,45.637386693778296,14.489222852234821,0.9482630215624823
271,330,415.7848484848485,2390.769696969697,35.953870969581835,11.777078785018714,0.9448301018938137
272,716,420.2625698324022,3495.6159217877093,43.361216385152424,21.373656445985482,0.8700740401665255
273,502,415.5756972111554,3266.1972111553787,35.95443087957191,18.667119690712774,0.8546598818378107
274,926,414.76025917926563,3420.331533477322,38.386820752761665,31.02800402393501,0.5887731066937345
275,113,417.85840707964604,2614.238938053097,14.050116139140561,10.563620865936075,0.6593308611811485
276,282,418.6276595744681,584.436170212766,28.264348106835712,12.794307475507294,0.8916801859923338
277,405,418.12098765432097,790.2,25.815307929534697,20.233558828620204,0.6210367769000725
278,344,419.6046511627907,2240.0726744186045,23.216519163631347,19.008896709058153,0.5741273591994338
279,173,419.0578034682081,2599.8323699421967,18.954664340067847,11.852087486178068,0.7803956281378244
280,172,417.86046511627904,1756.9186046511627,17.732443723160454,12.70519525182481,0.6975929227097952
281,179,419.0,2582.0614525139663,22.58050590718011,10.434364995069899,0.886829826969744
282,435,418.5057471264368,2757.519540229885,26.802838315088948,20.764278066982385,0.6323235073481405
283,246,414.609756097561,1018.4756097560976,30.870745041385234,11.472046380688981,0.9283867424683602
284,54,419.35185185185185,1282.9074074074074,10.037276106106825,6.816777235720471,0.7340030874677731
285,31,420.0967741935484,1978.0,7.384549201687893,5.330606285293263,0.692039739397115
286,114,421.0877192982456,2226.0701754385964,14.69598474189359,10.765514368814745,0.6807153692456969
287,203,422.4433497536946,1769.8817733990147,16.87128655762829,16.176092921505383,0.2841012900040537
288,391,421.9053708439898,2064.329923273657,29.94535595916687,17.324036757655925,0.8156670275139037
289,171,422.42105263157896,1641.3801169590643,17.174608891581606,12.794424073800124,0.66710735153198
290,636,424.6556603773585,1728.9229559748428,38.61105480744927,21.09038692458479,0.83763742297682
291,681,424.6035242290749,1565.2848751835536,38.4954051989102,22.703336235496668,0.8075731404317841
292,231,424.38528138528136,3027.034632034632,28.819240770295462,11.08920751715317,0.9230062901882661
293,355,423.9492957746479,1795.1521126760563,36.690214540855706,13.438117694607019,0.9305129857510182
294,80,425.4,1976.3375,12.752475798240456,8.898980897568633,0.7162694804326067
295,390,425.63589743589745,820.776923076923,22.525272391429883,22.39442217282114,0.10763055310356029
296,5,427.4,1846.8,3.098386676965933,1.7888543819998317,0.816496580927726
297,611,429.61865793780686,1151.6546644844518,32.293674100103004,24.13668038367993,0.6643607931722999
298,327,430.1467889908257,1175.5718654434252,20.510206645599283,20.373997045564437,0.11505661544622525
299,225,431.35555555555555,1965.8444444444444,17.917343892902945,16.67169991173397,0.36634698003657173
300,545,431.5449541284404,560.6642201834862,34.59578992748741,20.879988386832498,0.7973317293649103
301,461,431.59002169197396,2005.5184381778743,32.17751210923117,18.680431278060347,0.8142295486114435
302,339,432.78171091445427,2425.4926253687318,39.15353678507486,11.158609733950156,0.9585286423560025
303,95,430.81052631578945,3547.915789473684,13.850801350898518,8.867092513263792,0.7682197414415285
304,135,433.037037037037,2519.288888888889,17.666542870798434,9.80489706618412,0.8318516397213105
305,211,432.58293838862556,2804.701421800948,18.413520009387224,14.834734392525828,0.5924005431078342
306,20,433.9,1816.05,5.215361924162119,4.795831523312719,0.3929526239966882
307,45,434.26666666666665,2088.0444444444443,9.278542690397362,6.1558767354439325,0.7482179844639736
308,886,433.58690744920995,1499.2133182844243,41.12924632554752,29.565496240479252,0.6951718151965138
309,910,430.42087912087914,1022.6670329670329,52.15244301927923,23.085466477289394,0.8966926972829519
