Object,Neighbor,Distance
2144,2107,10.879073
2144,2064,41.237144
2144,2077,45.049786
2144,2022,33.48079
2144,1966,55.23474
2144,2047,56.065765
2144,2322,59.774723
2144,1924,63.215744
2145,2220,26.14239
2145,2092,43.1929
2145,2091,21.84782
2145,2274,47.248474
2145,2125,36.707787
2145,1987,49.790455
2145,2049,30.768803
2145,2204,34.142586
2145,2032,34.644382
2145,2303,52.033123
2146,1985,48.83964
2146,2120,33.94876
2146,2147,36.239853
2146,2266,40.852524
2146,2276,50.12316
2146,2048,52.93635
2146,2126,53.7997
2146,1972,56.81678
2146,1945,59.746037
2146,1938,61.756622
2147,2126,18.206928
2147,2048,31.791769
2147,2277,51.426395
2147,2276,46.50928
2147,2095,41.45352
2147,2146,36.239853
2147,1985,52.60958
2147,2266,60.2819
2147,1941,63.376015
2147,2245,63.52593
2148,2310,52.52324
2148,2253,50.720337
2148,2332,61.640793
2148,2257,43.104973
2148,2043,63.44733
2148,2102,48.39381
2148,2263,59.586178
2148,2015,42.543175
2148,2234,28.911852
2148,2165,67.532425
2149,2230,31.763378
2149,2086,21.331818
2149,2199,33.456078
2149,2157,25.449884
2149,2050,40.464165
2149,2141,40.73152
2149,2018,43.753185
2149,2304,49.738853
2149,2312,52.02498
2149,2057,53.95562
2150,2221,34.82166
2150,2093,30.566135
2150,2184,23.930117
2150,2072,25.010826
2150,2063,33.547455
2150,2242,31.551311
2150,2124,20.29198
2150,2021,38.764946
2150,2129,41.826256
2150,2172,47.66395
2151,2176,24.86592
2151,2082,28.207682
2151,2296,49.182487
2151,2115,19.592766
2151,2109,34.23663
2151,2207,35.06104
2151,2330,58.674023
2151,2114,59.064507
2151,2291,61.703163
2151,2364,69.770996
2152,2284,51.672276
2152,2079,54.30803
2152,2185,21.28338
2152,2166,56.81465
2152,2070,67.68397
2152,2272,58.404667
2152,1932,66.37953
2152,2352,66.28871
2152,2386,74.792656
2153,2044,40.945244
2153,1973,48.34453
2153,2196,26.679703
2153,2080,38.497467
2153,2164,61.4555
2153,1915,65.346535
2153,2187,62.907494
2153,1962,62.951656
2153,2334,68.91741
2153,1920,69.83918
2154,2315,53.346447
2154,2014,43.85975
2154,2201,46.902733
2154,2244,36.883472
2154,2256,46.966564
2154,2066,31.612879
2154,2187,44.424038
2154,2281,58.07374
2154,2309,58.880344
2154,2117,59.436844
2155,2278,50.985893
2155,2025,41.10774
2155,2088,37.59388
2155,2121,19.792686
2155,2206,46.555
2155,2222,52.68806
2155,2065,54.163967
2155,1976,59.750492
2155,2114,60.136047
2155,2097,72.99902
2156,2192,35.475445
2156,2210,19.559607
2156,2069,39.51395
2156,2113,40.30803
2156,2217,64.1907
2156,2320,60.63169
2156,1922,66.623344
2156,2293,69.67274
2157,2050,35.279438
2157,2057,38.25896
2157,2230,23.453405
2157,2304,44.74836
2157,2236,40.120438
2157,2086,33.281963
2157,2078,41.89675
2157,2149,25.449884
2157,2305,47.24695
2157,2054,55.065693
2158,2254,35.371162
2158,2067,31.775814
2158,2060,37.178493
2158,2279,50.50969
2158,2224,50.683064
2158,2174,35.82082
2158,2285,38.809685
2158,2105,32.46598
2158,1994,52.10635
2158,2331,57.976627
2159,2064,34.0167
2159,2077,33.23732
2159,1965,61.89995
2159,2322,60.983315
2159,2239,51.171356
2159,2107,27.627445
2159,2144,22.952856
2159,2022,44.542095
2159,2180,52.39173
2159,2311,63.072323
2160,2314,52.132534
2160,2208,64.65646
2160,2252,31.204718
2160,2132,28.034176
2160,2112,30.158632
2160,1921,73.94083
2160,2128,74.86211
2160,1956,74.75164
2161,2246,38.69139
2161,2071,31.173607
2161,2084,26.823013
2161,2106,16.384066
2161,2197,34.567577
2161,2213,24.458006
2161,2163,40.63496
2161,2026,41.319695
2161,2118,43.25213
2161,2275,44.47775
2162,2009,50.96262
2162,2042,46.418293
2162,2267,54.6675
2162,2247,32.17012
2162,2228,44.814583
2162,2193,35.79398
2162,2108,22.902416
2162,2344,56.46302
2162,2294,57.02197
2162,2214,61.952843
2163,2084,38.01418
2163,2197,15.745761
2163,2246,35.55293
2163,2161,40.63496
2163,2106,45.97523
2163,2183,44.33843
2163,2286,46.97494
2163,2226,48.976334
2163,2362,57.929047
2163,2275,58.283306
2164,2080,36.661106
2164,2153,61.4555
2164,1962,65.04208
2164,2083,47.558266
2164,2178,59.499557
2164,2306,54.389713
2164,1968,61.97068
2164,1973,71.4936
2165,2102,29.356277
2165,2264,31.255508
2165,2215,15.214554
2165,2202,27.106937
2165,2263,38.55031
2165,2265,38.846462
2165,2012,46.376545
2165,2326,50.51864
2165,2257,52.509464
2165,2335,54.105442
2166,2152,56.81465
2166,2182,21.288603
2166,2055,60.840637
2166,2284,41.081207
2166,2070,32.45048
2166,2353,56.912167
2166,2400,67.60852
2167,2216,16.230568
2167,2168,23.978014
2167,2135,27.959064
2167,2209,19.339333
2167,2096,25.376703
2167,2127,19.20452
2167,2262,34.95804
2167,2298,40.900852
2167,2240,41.302742
2167,2211,42.66355
2168,2298,48.493187
2168,2167,23.978014
2168,2140,39.38012
2168,2216,22.546545
2168,2096,25.969486
2168,2209,40.64123
2168,2258,38.912838
2168,2127,40.05572
2168,2240,28.792072
2168,2262,51.06021
2169,2094,63.399708
2169,1979,62.75097
2169,2289,34.31911
2169,2191,16.2134
2169,2031,67.045235
2169,2119,69.93459
2169,2028,47.70179
2169,1936,70.91296
2170,1997,52.27794
2170,2024,47.289112
2170,2003,55.01808
2170,2043,71.03382
2170,2225,69.802444
2170,2036,59.74395
2170,2363,69.0154
2170,2390,74.04227
2170,2356,59.06347
2171,1986,61.718964
2171,1989,56.30528
2171,2255,31.795345
2171,2000,69.2788
2172,2063,44.41427
2172,2203,41.133198
2172,2292,42.649265
2172,2138,36.09082
2172,2124,32.87405
2172,2093,32.56562
2172,2221,26.155016
2172,2075,31.382727
2172,2268,45.775486
2172,2150,47.66395
2173,2188,31.314894
2173,2359,44.027237
2173,2137,49.726532
2173,2023,53.701614
2173,2270,49.38626
2173,2186,31.789715
2173,2073,56.05378
2173,2141,57.594383
2173,2358,61.94802
2173,2016,63.21433
2174,2279,32.3479
2174,2218,27.221527
2174,2105,22.523018
2174,2254,30.522903
2174,2116,28.782621
2174,2158,35.82082
2174,2060,43.751854
2174,2285,44.363125
2174,2283,52.07011
2174,2067,56.223694
2175,1999,56.388958
2175,2375,57.283497
2175,2258,43.715397
2175,2094,32.007538
2175,2104,27.904438
2175,2037,56.496796
2175,2140,31.522688
2175,2249,25.785023
2175,2367,59.805573
2175,2240,62.33086
2176,2082,51.14688
2176,2115,21.46852
2176,2330,50.679783
2176,2291,40.854645
2176,2207,54.109512
2176,2114,40.130444
2176,2222,47.84789
2176,2151,24.86592
2176,2296,54.64347
2176,2109,59.097263
2177,2076,36.04546
2177,1978,60.870335
2177,2290,58.23754
2177,2001,54.393517
2177,2341,52.065453
2177,2122,29.959444
2177,2136,16.004538
2177,2250,64.076416
2177,2047,65.27397
2177,2056,74.525635
2178,2306,49.207912
2178,2068,53.94565
2178,2083,35.45449
2178,2164,59.499557
2178,2100,69.632385
2178,2404,73.12689
2178,1968,71.751144
2179,2220,58.670765
2179,2125,28.271906
2179,2110,32.572037
2179,2235,21.693838
2179,2145,58.18607
2179,2307,44.74533
2179,2013,56.678738
2179,2224,44.90434
2179,2274,46.728985
2179,2301,59.56004
2180,2181,40.75645
2180,2077,46.80945
2180,2354,54.70286
2180,2311,42.062363
2180,2159,52.39173
2180,2232,18.445253
2180,2239,21.299446
2180,2064,55.17385
2180,2059,57.939816
2180,2005,60.0801
2181,2232,36.676514
2181,2143,31.24396
2181,2059,39.65359
2181,2239,51.92153
2181,2308,48.855858
2181,2365,56.344902
2181,2119,50.77618
2181,2180,40.75645
2181,2005,56.526062
2181,2311,64.128296
2182,2284,52.969753
2182,2055,49.68014
2182,2400,60.860622
2182,2070,39.347523
2182,2353,57.304825
2182,2166,21.288603
2183,2129,22.855408
2183,2184,33.209335
2183,2261,32.39487
2183,2286,35.371513
2183,2163,44.33843
2183,2242,51.149254
2183,2033,48.664062
2183,2197,54.288628
2183,2226,13.334017
2183,2150,55.424553
2184,2183,33.209335
2184,2242,23.970505
2184,2129,27.535217
2184,2150,23.930117
2184,2261,30.917305
2184,2226,34.65289
2184,2124,44.19071
2184,2072,35.862656
2184,2221,48.289497
2184,2021,54.407333
2185,2152,21.28338
2185,2272,38.499844
2185,2352,52.632343
2185,2284,61.102436
2185,2079,44.14616
2185,2418,71.79218
2185,2386,74.50572
2186,2137,23.069775
2186,2173,31.789715
2186,2006,60.043713
2186,2359,62.192924
2186,2188,63.05579
2186,2295,61.72087
2186,2023,63.118668
2186,1993,64.14996
2186,2398,64.43622
2187,2154,44.424038
2187,2256,23.601814
2187,2313,40.57686
2187,2196,41.489597
2187,2066,45.027374
2187,2315,58.29189
2187,2044,51.713287
2187,2366,54.250523
2187,2347,59.484108
2187,2153,62.907494
2188,2199,35.216705
2188,2270,28.66965
2188,2173,31.314894
2188,2073,37.683132
2188,2287,46.44218
2188,2141,28.973845
2188,2359,47.13046
2188,2016,56.494457
2188,2358,51.70373
2188,2023,59.26488
2189,2248,58.93491
2189,1996,59.068127
2189,2265,62.697865
2189,2190,24.570082
2189,2090,32.900356
2189,2097,59.524567
2189,2202,52.142372
2189,2243,19.237572
2189,2395,65.37219
2189,2411,70.79351
2190,2097,38.2111
2190,2243,29.23553
2190,2248,36.942936
2190,2206,59.095913
2190,2189,24.570082
2190,2090,46.175953
2190,2321,64.27816
2190,1982,66.45466
2190,1996,66.66715
2190,2065,69.16742
2191,1979,63.528103
2191,2289,34.297283
2191,2169,16.2134
2191,2143,69.09997
2191,2119,56.597103
2191,2031,60.08402
2191,2028,57.30528
2192,2293,38.11756
2192,2069,74.28745
2192,2320,69.227844
2192,2210,28.042158
2192,2156,35.475445
2192,2389,65.06006
2192,2113,23.660187
2193,2108,33.058605
2193,2294,31.768318
2193,2247,27.476768
2193,2214,26.33698
2193,2162,35.79398
2193,2130,43.041435
2193,2117,63.639797
2193,2035,57.245716
2193,2343,64.052185
2193,2344,66.150986
2194,2231,39.007008
2194,2111,47.401447
2194,2325,48.94037
2194,2227,58.026474
2194,2041,51.33308
2194,2339,61.630093
2194,1961,74.1817
2195,2383,57.88561
2195,2134,52.394863
2195,2340,45.677692
2195,2317,45.22675
2195,2316,39.03007
2195,2273,56.765804
2195,2282,62.40537
2196,2187,41.489597
2196,2153,26.679703
2196,2313,49.976692
2196,2044,46.27568
2196,2334,49.84609
2196,2347,51.191154
2196,2256,56.036907
2196,2366,71.07509
2196,2080,62.87936
2196,1973,74.43086
2197,2084,42.71679
2197,2161,34.567577
2197,2106,45.191326
2197,2163,15.745761
2197,2246,19.875675
2197,2275,42.698536
2197,2286,45.849678
2197,2213,46.9267
2197,2362,47.06612
2197,2183,54.288628
2198,2238,22.233427
2198,2131,21.728973
2198,2203,30.160591
2198,2211,32.1792
2198,2288,32.47317
2198,2138,40.552895
2198,2085,41.717392
2198,2103,40.78213
2198,2034,49.93595
2198,2329,50.306576
2199,2270,32.431664
2199,2141,24.572157
2199,2188,35.216705
2199,2149,33.456078
2199,2287,31.639853
2199,2312,39.21088
2199,2086,49.669674
2199,2073,47.36006
2199,2230,47.795895
2199,2304,53.473682
2200,2089,32.172188
2200,2237,24.073664
2200,2277,47.1321
2200,2245,21.05612
2200,2095,43.436115
2200,2346,47.238785
2200,2099,53.736176
2200,2126,55.810127
2200,2342,68.918144
2200,1981,69.01604
2201,2343,48.645874
2201,2130,39.7835
2201,2309,36.351616
2201,2315,59.525307
2201,2117,36.48384
2201,2281,25.420477
2201,2154,46.902733
2201,2244,28.893997
2201,2214,44.307037
2201,2002,63.1182
2202,2265,23.535578
2202,2215,19.654734
2202,2165,27.106937
2202,2335,44.214504
2202,2264,30.89476
2202,2263,52.082535
2202,2189,52.142372
2202,2326,53.515697
2202,2102,55.233337
2202,2090,55.651306
2203,2085,37.913292
2203,2329,41.981155
2203,2292,35.878273
2203,2172,41.133198
2203,2288,33.00903
2203,2268,40.8403
2203,2131,43.454697
2203,2198,30.160591
2203,2138,22.235909
2203,2238,44.31207
2204,2260,31.520187
2204,2091,36.697613
2204,2092,36.597076
2204,2303,34.675762
2204,2145,34.142586
2204,2220,28.607178
2204,2319,36.85379
2204,2212,37.156193
2204,2350,50.306152
2204,2049,53.648632
2205,2338,43.697464
2205,2087,64.41711
2205,2081,46.845123
2205,2251,34.94146
2206,2088,39.44962
2206,2321,36.595894
2206,2097,40.420933
2206,2065,45.454514
2206,2248,32.400894
2206,2155,46.555
2206,2121,65.947395
2206,2190,59.095913
2206,2415,66.55102
2206,2025,67.6419
2207,2364,47.828465
2207,2151,35.06104
2207,2223,39.336594
2207,2082,42.13565
2207,2109,31.075367
2207,2115,54.614433
2207,2176,54.109512
2207,2296,31.40753
2207,2330,56.572994
2207,2328,61.718697
2208,2112,46.380806
2208,2378,51.49559
2208,2314,52.564854
2208,2233,35.842728
2208,2128,28.345394
2208,2160,64.65646
2208,2219,65.79658
2208,2061,69.09367
2208,2252,70.150475
2208,2324,72.45921
2209,2262,18.124044
2209,2167,19.339333
2209,2216,21.636217
2209,2135,25.401642
2209,2211,26.0964
2209,2127,26.013962
2209,2298,30.863863
2209,2168,40.64123
2209,2096,43.85867
2209,2351,44.98845
2210,2192,28.042158
2210,2293,54.201263
2210,2156,19.559607
2210,2320,46.291348
2210,2389,57.52967
2210,2069,56.481834
2210,2113,44.075504
2210,2217,64.8541
2211,2262,29.869717
2211,2238,25.726469
2211,2135,27.022516
2211,2198,32.1792
2211,2209,26.0964
2211,2103,33.837307
2211,2167,42.66355
2211,2131,35.54753
2211,2127,37.471935
2211,2216,47.677303
2212,2302,36.55984
2212,2118,30.26219
2212,2213,34.31972
2212,2319,49.192215
2212,2204,37.156193
2212,2350,45.993317
2212,2092,42.696503
2212,2260,21.48831
2212,2370,51.023003
2212,2161,53.137756
2213,2212,34.31972
2213,2246,39.33329
2213,2275,30.179134
2213,2118,39.693096
2213,2302,25.882338
2213,2106,37.894203
2213,2161,24.458006
2213,2071,44.63709
2213,2197,46.9267
2213,2260,48.73028
2214,2247,44.570267
2214,2294,27.793285
2214,2201,44.307037
2214,2343,40.766407
2214,2193,26.33698
2214,2281,49.866802
2214,2130,35.317825
2214,2117,52.453716
2214,2108,57.42214
2214,2035,60.292233
2215,2265,23.916906
2215,2165,15.214554
2215,2263,33.18032
2215,2202,19.654734
2215,2335,39.15546
2215,2102,43.878273
2215,2264,17.451532
2215,2326,39.200924
2215,2257,52.063595
2215,2376,53.09307
2216,2167,16.230568
2216,2168,22.546545
2216,2298,27.664879
2216,2209,21.636217
2216,2240,26.95717
2216,2262,28.605228
2216,2135,41.23163
2216,2127,34.859737
2216,2096,37.660694
2216,2351,44.49729
2217,2320,49.96491
2217,2374,55.948612
2217,2069,56.441032
2217,2337,40.09495
2217,2156,64.1907
2217,2011,64.92509
2217,2210,64.8541
2218,2174,27.221527
2218,2279,30.317217
2218,2283,26.005138
2218,2116,33.123646
2218,2254,41.63544
2218,2105,46.946392
2218,2282,48.067474
2218,2285,55.65473
2218,2134,58.235046
2218,2381,58.408207
2219,2324,36.86587
2219,2128,60.270267
2219,2062,52.861866
2219,2233,31.60693
2219,2061,48.517487
2219,2208,65.79658
2220,2274,26.64846
2220,2145,26.14239
2220,2303,27.296965
2220,2373,45.448772
2220,2204,28.607178
2220,2260,54.630386
2220,2091,44.08847
2220,2125,48.978756
2220,2319,43.610813
2220,2049,56.496086
2221,2242,33.4532
2221,2093,39.973175
2221,2124,32.57629
2221,2268,46.35529
2221,2292,45.91605
2221,2357,42.254524
2221,2150,34.82166
2221,2172,26.155016
2221,2184,48.289497
2221,2063,50.824627
2222,2278,22.584373
2222,2291,34.467365
2222,2348,40.616173
2222,2114,36.171112
2222,2121,46.023388
2222,2176,47.84789
2222,2155,52.68806
2222,2396,62.819836
2222,2115,63.217346
2222,2408,66.0638
2223,2207,39.336594
2223,2328,36.160748
2223,2297,48.61678
2223,2082,67.70808
2223,2296,58.379246
2223,2109,50.964546
2223,2364,63.11317
2223,2336,70.75759
2223,2151,72.49473
2224,2179,44.90434
2224,2110,39.98907
2224,2235,30.288784
2224,2307,34.162292
2224,2301,25.757664
2224,2331,41.962402
2224,2371,46.08159
2224,2158,50.683064
2224,2285,58.984352
2224,2067,61.428043
2225,2036,62.942177
2225,2259,41.708515
2225,2269,18.769053
2225,2380,51.078808
2225,2345,56.84663
2225,2390,64.65535
2225,2074,66.37591
2225,2170,69.802444
2225,2299,73.44077
2226,2129,34.162174
2226,2183,13.334017
2226,2286,24.949371
2226,2261,21.651976
2226,2242,46.540806
2226,2184,34.65289
2226,2163,48.976334
2226,2394,54.822693
2226,2197,55.48602
2226,2150,58.50544
2227,2052,60.626564
2227,2325,41.288403
2227,2406,61.61509
2227,2194,58.026474
2227,2111,39.392117
2227,2100,60.421772
2227,2231,19.937593
2227,2426,63.620716
2228,2247,56.830513
2228,2133,37.526554
2228,2344,45.883522
2228,2162,44.814583
2228,2369,46.857296
2228,2051,59.771076
2228,2267,15.268303
2228,2042,60.301758
2228,2108,66.25221
2228,2009,72.15463
2229,2045,60.203835
2229,2101,41.620777
2229,2318,30.390951
2229,2058,53.56784
2229,2410,61.913486
2229,2299,71.10909
2229,2133,73.435814
2229,2425,71.250786
2230,2304,21.457687
2230,2157,23.453405
2230,2149,31.763378
2230,2312,37.302254
2230,2305,26.67978
2230,2236,39.272057
2230,2199,47.795895
2230,2355,41.46333
2230,2385,48.2624
2230,2086,49.55988
2231,2325,29.589024
2231,2227,19.937593
2231,2111,37.042145
2231,2406,55.987293
2231,2194,39.007008
2231,2426,69.7423
2231,2052,70.604416
2232,2239,15.571144
2232,2180,18.445253
2232,2354,38.343857
2232,2311,29.596537
2232,2181,36.676514
2232,2365,46.053307
2232,2368,52.051117
2232,2413,56.05046
2232,2399,56.478245
2232,2159,63.73488
2233,2324,40.122227
2233,2208,35.842728
2233,2219,31.60693
2233,2128,40.901737
2233,2378,58.611916
2233,2061,56.098434
2234,2332,32.75307
2234,2257,25.656841
2234,2310,24.576784
2234,2148,28.911852
2234,2253,35.92655
2234,2263,47.433754
2234,2379,54.91222
2234,2349,62.08469
2234,2102,63.84565
2234,2326,63.9163
2235,2224,30.288784
2235,2307,23.506327
2235,2179,21.693838
2235,2301,38.691246
2235,2110,40.971684
2235,2125,49.797493
2235,2274,50.81133
2235,2371,53.86959
2235,2401,53.99896
2235,2331,61.032387
2236,2305,37.455215
2236,2230,39.272057
2236,2157,40.120438
2236,2385,45.602844
2236,2250,55.5764
2236,2057,57.339954
2236,2304,46.497513
2236,2078,47.42184
2236,2323,47.944332
2236,2054,58.913303
2237,2245,34.361244
2237,2099,50.277794
2237,2089,45.888004
2237,2346,29.30135
2237,2342,45.101036
2237,2200,24.073664
2237,2277,61.592102
2237,2095,66.79168
2237,2475,74.22354
2238,2198,22.233427
2238,2288,25.36926
2238,2372,37.76286
2238,2203,44.31207
2238,2211,25.726469
2238,2131,40.256363
2238,2329,42.980312
2238,2262,44.548115
2238,2377,45.98901
2238,2397,46.363396
2239,2354,36.021378
2239,2399,49.778713
2239,2232,15.571144
2239,2181,51.92153
2239,2368,42.49051
2239,2365,53.190865
2239,2180,21.299446
2239,2311,21.186806
2239,2159,51.171356
2239,2413,56.078903
2240,2298,34.854134
2240,2167,41.302742
2240,2382,39.137794
2240,2249,44.071007
2240,2351,47.181763
2240,2258,20.580399
2240,2392,44.819515
2240,2168,28.792072
2240,2216,26.95717
2240,2262,47.235245
2241,2393,47.613586
2241,2123,40.54387
2241,2342,63.368206
2241,2452,69.96581
2242,2261,30.290752
2242,2184,23.970505
2242,2150,31.551311
2242,2221,33.4532
2242,2357,41.129845
2242,2226,46.540806
2242,2124,46.631454
2242,2183,51.149254
2242,2129,51.273193
2242,2072,53.68994
2243,2189,19.237572
2243,2395,46.32366
2243,2265,59.58287
2243,2202,56.53375
2243,2190,29.23553
2243,2411,52.900684
2243,2248,52.7946
2243,2090,51.995415
2243,2407,59.861362
2243,2443,60.474342
2244,2309,21.997
2244,2281,23.552916
2244,2201,28.893997
2244,2256,52.94896
2244,2343,54.827633
2244,2154,36.883472
2244,2117,61.843082
2244,2315,31.034708
2244,2187,65.53405
2244,2456,67.49619
2245,2200,21.05612
2245,2277,27.686249
2245,2237,34.361244
2245,2126,54.478558
2245,2095,50.998623
2245,2089,51.77677
2245,2346,43.96335
2245,2435,58.43057
2245,2147,63.52593
2245,2276,66.56094
2246,2275,24.348888
2246,2197,19.875675
2246,2163,35.55293
2246,2161,38.69139
2246,2362,36.141678
2246,2213,39.33329
2246,2302,46.248024
2246,2106,53.66912
2246,2286,49.507637
2246,2428,55.29168
2247,2294,27.889576
2247,2193,27.476768
2247,2162,32.17012
2247,2214,44.570267
2247,2267,58.508327
2247,2228,56.830513
2247,2108,45.833218
2247,2344,38.679104
2247,2442,61.820763
2247,2472,67.22998
2248,2206,32.400894
2248,2321,27.647055
2248,2190,36.942936
2248,2189,58.93491
2248,2415,64.07221
2248,2097,44.197903
2248,2407,51.90553
2248,2243,52.7946
2248,2419,50.71276
2248,2065,66.26264
2249,2240,44.071007
2249,2391,44.61557
2249,2140,40.238453
2249,2367,34.73756
2249,2375,43.262283
2249,2392,51.548397
2249,2258,23.494776
2249,2175,25.785023
2249,2104,51.582718
2249,2168,57.403442
2250,2416,51.607693
2250,2323,27.572832
2250,2405,46.537716
2250,2236,55.5764
2250,2177,64.076416
2250,2464,61.987907
2250,2136,66.03503
2250,2056,65.37493
2250,2481,66.79044
2250,2341,72.71665
2251,2417,53.012306
2251,2087,58.511692
2251,2205,34.94146
2251,2280,41.6044
2251,2338,39.975136
2251,2361,41.999355
2251,2081,55.910538
2251,2444,59.762157
2251,2471,66.101814
2251,2333,71.908424
2252,2132,45.933075
2252,2160,31.204718
2252,2314,31.795732
2252,2333,53.416023
2252,2430,54.123783
2252,2112,55.10515
2252,2208,70.150475
2252,2378,74.28952
2253,2332,41.596794
2253,2349,32.574657
2253,2310,46.750786
2253,2234,35.92655
2253,2436,58.780655
2253,2363,54.59482
2253,2148,50.720337
2253,2257,59.979015
2253,2432,68.61995
2253,2043,68.86177
2254,2105,47.546005
2254,2158,35.371162
2254,2283,55.796303
2254,2285,14.58205
2254,2174,30.522903
2254,2384,38.84694
2254,2218,41.63544
2254,2331,49.710144
2254,2279,17.228115
2254,2116,58.768307
2255,2393,74.01869
2255,2171,31.795345
2255,2441,56.645195
2256,2366,33.34902
2256,2315,37.06692
2256,2347,51.23691
2256,2154,46.966564
2256,2313,27.563684
2256,2187,23.601814
2256,2244,52.94896
2256,2196,56.036907
2256,2434,57.001106
2256,2066,61.03951
2257,2263,21.944288
2257,2264,46.745373
2257,2326,38.79143
2257,2234,25.656841
2257,2379,36.586178
2257,2332,37.560184
2257,2310,22.79669
2257,2148,43.104973
2257,2215,52.063595
2257,2165,52.509464
2258,2140,40.386185
2258,2249,23.494776
2258,2168,38.912838
2258,2240,20.580399
2258,2367,35.759594
2258,2392,42.45716
2258,2382,47.63487
2258,2175,43.715397
2258,2216,45.981583
2258,2391,53.529713
2259,2387,40.928516
2259,2299,31.732262
2259,2345,23.71431
2259,2074,60.935883
2259,2269,34.32615
2259,2380,41.719597
2259,2225,41.708515
2260,2350,25.967216
2260,2370,40.129593
2260,2302,38.083385
2260,2303,42.870186
2260,2319,28.256216
2260,2409,49.273064
2260,2213,48.73028
2260,2204,31.520187
2260,2212,21.48831
2260,2118,51.294533
2261,2394,45.17215
2261,2184,30.917305
2261,2129,45.95388
2261,2150,52.754288
2261,2357,58.867798
2261,2183,32.39487
2261,2242,30.290752
2261,2286,33.907917
2261,2226,21.651976
2261,2414,60.392685
2262,2298,17.938324
2262,2209,18.124044
2262,2351,28.134779
2262,2216,28.605228
2262,2211,29.869717
2262,2377,36.646126
2262,2167,34.95804
2262,2135,41.695347
2262,2127,44.094612
2262,2238,44.548115
2263,2379,34.455425
2263,2264,24.920961
2263,2257,21.944288
2263,2335,41.08248
2263,2165,38.55031
2263,2310,40.38835
2263,2215,33.18032
2263,2326,20.964338
2263,2265,42.70116
2263,2376,44.75824
2264,2263,24.920961
2264,2202,30.89476
2264,2265,17.855629
2264,2335,23.753569
2264,2376,36.010048
2264,2326,22.800533
2264,2165,31.255508
2264,2215,17.451532
2264,2257,46.745373
2264,2379,49.181324
2265,2202,23.535578
2265,2264,17.855629
2265,2376,37.42157
2265,2215,23.916906
2265,2326,35.505314
2265,2335,20.817049
2265,2165,38.846462
2265,2263,42.70116
2265,2465,59.33209
2265,2243,59.58287
2266,2146,40.852524
2266,2139,70.166954
2266,2147,60.2819
2266,2276,32.27524
2266,2277,71.69651
2266,2120,55.022697
2267,2228,15.268303
2267,2369,32.42233
2267,2344,36.96968
2267,2247,58.508327
2267,2162,54.6675
2267,2133,49.49803
2267,2479,71.43947
2267,2482,65.941795
2267,2051,73.2371
2267,2472,73.2777
2268,2420,47.27815
2268,2329,30.958242
2268,2221,46.35529
2268,2292,5.0103154
2268,2288,42.323032
2268,2172,45.775486
2268,2423,34.246254
2268,2203,40.8403
2268,2357,48.52518
2268,2446,53.131153
2269,2259,34.32615
2269,2225,18.769053
2269,2345,42.284718
2269,2390,55.89348
2269,2387,61.631783
2269,2380,32.328632
2269,2299,64.31638
2270,2199,32.431664
2270,2287,20.813501
2270,2359,34.197548
2270,2188,28.66965
2270,2141,45.317165
2270,2312,44.76007
2270,2388,43.10831
2270,2358,25.843906
2270,2173,49.38626
2270,2485,57.21217
2271,2142,63.174896
2271,2053,74.219894
2271,2496,71.81526
2271,2440,52.379105
2271,2295,61.01668
2271,2506,73.22034
2272,2352,29.03174
2272,2339,54.80212
2272,2185,38.499844
2272,2418,46.97015
2272,2152,58.404667
2272,2079,62.870586
2272,2386,72.309555
2272,2448,74.02086
2273,2454,60.961006
2273,2340,57.85413
2273,2317,74.319984
2273,2316,46.62283
2273,2524,73.84366
2273,2195,56.765804
2273,2403,39.244656
2273,2360,33.573025
2273,2383,52.71135
2274,2303,34.438763
2274,2220,26.64846
2274,2373,29.940977
2274,2179,46.728985
2274,2402,50.327007
2274,2145,47.248474
2274,2125,51.38742
2274,2235,50.81133
2274,2204,54.04644
2274,2319,54.568783
2275,2362,46.75686
2275,2213,30.179134
2275,2197,42.698536
2275,2370,41.442898
2275,2161,44.47775
2275,2246,24.348888
2275,2302,23.825388
2275,2458,56.441513
2275,2212,56.678123
2275,2428,57.035168
2276,2146,50.12316
2276,2429,54.10617
2276,2277,39.639294
2276,2266,32.27524
2276,2245,66.56094
2276,2126,58.94871
2276,2147,46.50928
2276,2435,72.31132
2277,2276,39.639294
2277,2200,47.1321
2277,2245,27.686249
2277,2429,48.241116
2277,2435,50.623276
2277,2095,59.202923
2277,2147,51.426395
2277,2126,50.84436
2277,2237,61.592102
2277,2346,63.80571
2278,2396,41.206757
2278,2222,22.584373
2278,2348,36.034042
2278,2291,41.89572
2278,2155,50.985893
2278,2114,57.559002
2278,2121,53.020527
2278,2450,59.381203
2278,2408,61.503445
2278,2480,66.396774
2279,2285,27.882559
2279,2174,32.3479
2279,2218,30.317217
2279,2254,17.228115
2279,2384,34.69738
2279,2158,50.50969
2279,2283,39.20952
2279,2105,53.92499
2279,2116,56.061413
2279,2331,62.288883
2280,2251,41.6044
2280,2333,31.183128
2280,2361,24.540592
2280,2417,47.979855
2280,2471,62.31697
2280,2087,64.68301
2280,2508,69.13363
2280,2132,73.720116
2280,2338,73.15469
2280,2444,74.68863
2281,2343,31.45547
2281,2244,23.552916
2281,2214,49.866802
2281,2201,25.420477
2281,2315,44.86596
2281,2456,53.554947
2281,2309,13.108787
2281,2154,58.07374
